Mortgage ID,Joint Life,Age 1,Gender 1,Life 1 Status Change Date,Age 2,Gender 2,Life 2 Status Change Date,LTV,AER,Loan Amount,Completion Date,Servicing Fee,Portfolio,Valuation Date
5474,Single,80,Female,,,,,0.144200413,0.070053472,23320.55,39254,0.0015,Internal,45657
5475,Single,90,Female,,,,,0.521048148,0.066104797,125606.27,39261,0.0015,Internal,45657
5476,Single,86,Female,,,,,0.729458176,0.080742428,101346.2,39400,0.0015,Internal,45657
5477,Single,90,Male,,,,,0.648133507,0.072183479,239061.99,38278,0.0015,Internal,45657
5478,Joint Life,81,Male,,80,Female,,0.556392442,0.072183479,207544.83,38293,0.0015,Internal,45657
5479,Single,91,Female,,,,,0.55567231,0.07111799,122770.38,38301,0.0015,Internal,45657
5480,Single,88,Male,,,,,0.591233561,0.072183479,173206.34,38308,0.0015,Internal,45657
5481,Single,81,Female,,,,,0.496647314,0.075492671,82820.47,38309,0.0015,Internal,45657
5482,Single,90,Female,,,,,0.586642841,0.070341873,138585.13,38328,0.0015,Internal,45657
5483,Joint Life,91,Male,,91,Female,,0.576337574,0.073997039,265283.68,38341,0.0015,Internal,45657
5484,Single,91,Female,,,,,0.473084745,0.070053472,177242.51,38364,0.0015,Internal,45657
5485,Single,89,Female,,,,,0.550044595,0.070053472,89652.51,38370,0.0015,Internal,45657
5486,Single,82,Male,,,,,0.455090108,0.070053472,111013.23,38371,0.0015,Internal,45657
5487,Single,88,Male,,,,,0.503668594,0.070327296,136231.9,38372,0.0015,Internal,45657
5488,Joint Life,90,Male,,120,Female,44685,0.553371744,0.070053472,215509.75,38373,0.0015,Internal,45657
5489,Joint Life,120,Male,45329,85,Female,,0.41812566,0.070053472,162459.01,38391,0.0015,Internal,45657
5490,Single,91,Female,,,,,0.576999396,0.070053472,122662.88,38413,0.0015,Internal,45657
5491,Single,86,Female,,,,,0.229258184,0.067927345,75897.55,38435,0.0015,Internal,45657
5492,Single,80,Female,,,,,0.462948229,0.070053472,155021.14,38460,0.0015,Internal,45657
5493,Single,97,Female,,,,,0.765945288,0.070053472,222629.19,38469,0.0015,Internal,45657
5494,Joint Life,88,Male,,87,Female,,0.458738682,0.070053472,70923.1,38471,0.0015,Internal,45657
5495,Single,82,Male,,,,,0.45569968,0.070053472,192232.67,38490,0.0015,Internal,45657
5496,Single,98,Male,,,,,0.32849415,0.067927345,166286.64,38497,0.0015,Internal,45657
5497,Single,95,Female,,,,,0.664181723,0.070053472,154586.44,38540,0.0015,Internal,45657
5498,Single,90,Male,,,,,0.241718149,0.063686704,59502.41,38545,0.0015,Internal,45657
5499,Joint Life,81,Male,,81,Female,,0.536844378,0.070053472,49513.8,38554,0.0015,Internal,45657
5500,Single,94,Male,,,,,0.294584665,0.063686704,135778.67,38560,0.0015,Internal,45657
5501,Single,81,Female,,,,,0.405435682,0.064321815,79542.57,38567,0.0015,Internal,45657
5502,Single,83,Female,,,,,0.440748552,0.064039167,85935.56,38580,0.0015,Internal,45657
5503,Single,88,Female,,,,,0.533951669,0.061572177,180475.3,38597,0.0015,Internal,45657
5504,Single,89,Female,,,,,0.501798272,0.064321815,119265.41,38609,0.0015,Internal,45657
5505,Single,93,Female,,,,,0.63837752,0.061572177,207986.3,38611,0.0015,Internal,45657
5506,Single,86,Female,,,,,0.46258195,0.061572177,222206.27,38653,0.0015,Internal,45657
5507,Single,83,Female,,,,,0.440925302,0.061572177,102736.04,38673,0.0015,Internal,45657
5508,Single,94,Female,,,,,0.788434494,0.061572177,280271.12,38678,0.0015,Internal,45657
5509,Single,83,Male,,,,,0.440452546,0.060516359,118271.53,38681,0.0015,Internal,45657
5510,Single,86,Female,,,,,0.582705121,0.061572177,159337.58,38686,0.0015,Internal,45657
5511,Joint Life,93,Female,,120,Male,42470,0.569791016,0.060516359,561813.48,38686,0.0015,Internal,45657
5512,Joint Life,88,Male,,89,Female,,0.564567758,0.060516359,127611.11,38687,0.0015,Internal,45657
5513,Joint Life,85,Male,,82,Female,,0.165564535,0.060516359,79082.22,38693,0.0015,Internal,45657
5514,Joint Life,87,Male,,86,Female,,0.436864206,0.060516359,94108.7,38701,0.0015,Internal,45657
5515,Single,91,Male,,,,,0.581142682,0.060516359,306317.42,38720,0.0015,Internal,45657
5516,Single,92,Female,,,,,0.270252801,0.060516359,96194.34,38729,0.0015,Internal,45657
5517,Single,84,Male,,,,,0.549202625,0.060516359,56866.41,38737,0.0015,Internal,45657
5518,Single,80,Female,,,,,0.219667034,0.064490823,95639.22,38737,0.0015,Internal,45657
5519,Joint Life,81,Male,,84,Female,,0.420114847,0.060516359,69830.78,38742,0.0015,Internal,45657
5520,Joint Life,85,Male,,85,Female,,0.460395696,0.060516359,69484.56,38757,0.0015,Internal,45657
5521,Single,98,Female,,,,,0.543186565,0.067927345,91088.5,38765,0.0015,Internal,45657
5522,Joint Life,88,Male,,79,Female,,0.38427884,0.060516359,87042.46,38768,0.0015,Internal,45657
5523,Single,94,Female,,,,,0.252262973,0.060516359,62644.78,38805,0.0015,Internal,45657
5524,Single,89,Female,,,,,0.602481453,0.063338633,151190.46,38805,0.0015,Internal,45657
5525,Single,91,Female,,,,,0.538550296,0.060516359,243908.5,38807,0.0015,Internal,45657
5526,Single,92,Female,,,,,0.475933094,0.060516359,137882.78,38812,0.0015,Internal,45657
5527,Joint Life,120,Male,43142,88,Female,,0.766963309,0.060516359,124219.35,38832,0.0015,Internal,45657
5528,Single,88,Female,,,,,0.599879581,0.060516359,128386.33,38833,0.0015,Internal,45657
5529,Joint Life,120,Male,40482,87,Female,,0.561404377,0.060516359,75787.65,38846,0.0015,Internal,45657
5530,Single,85,Male,,,,,0.416563235,0.060516359,275254.55,38852,0.0015,Internal,45657
5531,Single,87,Female,,,,,0.51631142,0.060516359,145538.08,38870,0.0015,Internal,45657
5532,Single,100,Female,,,,,0.490284874,0.062677454,398731.44,38880,0.0015,Internal,45657
5533,Single,79,Female,,,,,0.403382536,0.061572177,65334.84,38890,0.0015,Internal,45657
5534,Single,82,Female,,,,,0.326715715,0.060516359,91066.05,38905,0.0015,Internal,45657
5535,Single,79,Female,,,,,0.368796937,0.069257085,115624.98,38929,0.0015,Internal,45657
5536,Single,91,Female,,,,,0.418851026,0.060516359,297117.93,38954,0.0015,Internal,45657
5537,Joint Life,90,Male,,87,Female,,0.198750371,0.063686704,80057.67,38968,0.0015,Internal,45657
5538,Joint Life,85,Male,,78,Female,,0.231056601,0.066335292,64874.75,39006,0.0015,Internal,45657
5539,Single,83,Female,,,,,0.306293239,0.063686704,63890.52,39017,0.0015,Internal,45657
5540,Joint Life,96,Male,,120,Female,45422,0.641074473,0.066335292,338687.6,39045,0.0015,Internal,45657
5541,Joint Life,92,Male,,90,Female,,0.201592402,0.066335292,48137.02,39057,0.0015,Internal,45657
5542,Joint Life,91,Male,,93,Female,,0.625060349,0.065805091,232725.95,39113,0.0015,Internal,45657
5543,Single,78,Female,,,,,0.477777536,0.066865734,61657.12,39115,0.0015,Internal,45657
5544,Single,83,Female,,,,,0.65020923,0.070053472,101586.26,39164,0.0015,Internal,45657
5545,Single,88,Female,,,,,0.714509655,0.070053472,73953.78,39227,0.0015,Internal,45657
5546,Single,95,Male,,,,,0.649228743,0.070053472,132396.64,39234,0.0015,Internal,45657
5547,Joint Life,83,Male,,82,Female,,0.4243531,0.072183479,283590.04,39246,0.0015,Internal,45657
5548,Single,85,Female,,,,,0.951730909,0.07111799,226741.76,39328,0.0015,Internal,45657
5549,Joint Life,83,Female,,120,Male,42504,0.536648827,0.070053472,115375.44,39365,0.0015,Internal,45657
5550,Single,81,Female,,,,,0.460446674,0.072183479,460307.94,38217,0.0015,Internal,45657
5551,Single,94,Male,,,,,0.726466991,0.072183479,338239.23,38237,0.0015,Internal,45657
5552,Joint Life,89,Female,,91,Male,,0.543771712,0.072183479,77078.08,38265,0.0015,Internal,45657
5553,Single,83,Female,,,,,0.484537546,0.072183479,72295.68,38292,0.0015,Internal,45657
5554,Joint Life,120,Male,44415,89,Female,,0.286600231,0.068989924,269941.11,38299,0.0015,Internal,45657
5555,Joint Life,84,Male,,82,Female,,0.482011359,0.073997039,188974.85,38300,0.0015,Internal,45657
5556,Single,93,Female,,,,,0.817843115,0.07111799,195245.33,38301,0.0015,Internal,45657
5557,Single,89,Female,,,,,0.572444152,0.072183479,100793.78,38301,0.0015,Internal,45657
5558,Single,102,Female,,,,,1.008619276,0.074424168,238778.32,38310,0.0015,Internal,45657
5559,Single,87,Female,,,,,0.503679328,0.070053472,207550.93,38334,0.0015,Internal,45657
5560,Single,82,Female,,,,,0.542006122,0.070053472,73867.24,38358,0.0015,Internal,45657
5561,Single,84,Female,,,,,0.510029165,0.07111799,133095.89,38369,0.0015,Internal,45657
5562,Single,85,Female,,,,,0.293012066,0.072183479,103004.64,38391,0.0015,Internal,45657
5563,Single,83,Female,,,,,0.46890412,0.073356638,50003.81,38399,0.0015,Internal,45657
5564,Single,80,Female,,,,,0.205108642,0.071224495,43357.64,38447,0.0015,Internal,45657
5565,Single,83,Female,,,,,0.541592084,0.070053472,63310.66,38463,0.0015,Internal,45657
5566,Single,88,Female,,,,,0.296462634,0.067927345,117653.94,38470,0.0015,Internal,45657
5567,Single,88,Male,,,,,0.675635906,0.070053472,63184.02,38475,0.0015,Internal,45657
5568,Joint Life,87,Male,,85,Female,,0.522349825,0.070053472,150461.37,38483,0.0015,Internal,45657
5569,Single,82,Female,,,,,0.423423155,0.070053472,126937.71,38517,0.0015,Internal,45657
5570,Single,89,Male,,,,,0.460904686,0.063686704,55502.83,38545,0.0015,Internal,45657
5571,Single,92,Female,,,,,0.345528121,0.064321815,154358.94,38546,0.0015,Internal,45657
5572,Single,82,Female,,,,,0.322586294,0.067927345,106791.78,38554,0.0015,Internal,45657
5573,Joint Life,93,Male,,91,Female,,0.309335716,0.064321815,170605.66,38566,0.0015,Internal,45657
5574,Single,81,Female,,,,,0.322387818,0.061572177,114183.59,38566,0.0015,Internal,45657
5575,Joint Life,85,Male,,80,Female,,0.402251148,0.063686704,68624.17,38567,0.0015,Internal,45657
5576,Single,82,Female,,,,,0.39535443,0.063686704,134895.17,38582,0.0015,Internal,45657
5577,Single,94,Female,,,,,0.596604891,0.063686704,121541.71,38587,0.0015,Internal,45657
5578,Joint Life,82,Male,,80,Female,,0.368254409,0.063686704,108320.35,38588,0.0015,Internal,45657
5579,Joint Life,120,Male,43539,82,Female,,0.397589599,0.061572177,129536.5,38604,0.0015,Internal,45657
5580,Single,83,Female,,,,,0.378423447,0.061572177,137166.97,38607,0.0015,Internal,45657
5581,Joint Life,81,Male,,80,Female,,0.429613467,0.065805091,111976.02,38615,0.0015,Internal,45657
5582,Single,82,Female,,,,,0.362225408,0.061572177,124198.61,38616,0.0015,Internal,45657
5583,Single,86,Female,,,,,0.544130238,0.061572177,206669.13,38629,0.0015,Internal,45657
5584,Joint Life,120,Male,43386,94,Female,,0.575393336,0.061572177,217672.47,38629,0.0015,Internal,45657
5585,Single,83,Male,,,,,0.406066745,0.061572177,135162.8,38629,0.0015,Internal,45657
5586,Single,81,Male,,,,,0.411546523,0.061572177,80885.35,38630,0.0015,Internal,45657
5587,Joint Life,84,Male,,81,Female,,0.374072891,0.064321815,335305.06,38632,0.0015,Internal,45657
5588,Joint Life,82,Male,,79,Female,,0.311896317,0.061572177,96751.13,38635,0.0015,Internal,45657
5589,Single,90,Female,,,,,0.532201064,0.061572177,85879.27,38636,0.0015,Internal,45657
5590,Joint Life,120,Male,44663,85,Female,,0.390708807,0.061572177,191898.4,38645,0.0015,Internal,45657
5591,Single,80,Male,,,,,0.39114682,0.061572177,134816.51,38650,0.0015,Internal,45657
5592,Joint Life,94,Male,,91,Female,,0.571921049,0.061572177,315398.3,38652,0.0015,Internal,45657
5593,Single,90,Male,,,,,0.026323706,0.061572177,8600.36,38658,0.0015,Internal,45657
5594,Joint Life,80,Male,,80,Female,,0.383206516,0.061572177,204085.72,38658,0.0015,Internal,45657
5595,Single,90,Female,,,,,0.561512103,0.061572177,80609.79,38673,0.0015,Internal,45657
5596,Single,91,Female,,,,,0.599242586,0.060516359,198335.7,38691,0.0015,Internal,45657
5597,Single,90,Female,,,,,0.49482345,0.061071735,196386.02,38692,0.0015,Internal,45657
5598,Single,89,Female,,,,,0.460721347,0.061572177,154697.48,38726,0.0015,Internal,45657
5599,Single,87,Female,,,,,0.512452246,0.060516359,92421.1,38754,0.0015,Internal,45657
5600,Single,92,Female,,,,,0.575438544,0.060516359,119560.53,38755,0.0015,Internal,45657
5601,Single,80,Female,,,,,0.391142083,0.060516359,169038.94,38761,0.0015,Internal,45657
5602,Joint Life,84,Male,,80,Female,,0.292481003,0.060516359,62640.48,38771,0.0015,Internal,45657
5603,Single,83,Female,,,,,0.448006207,0.060516359,59388.89,38793,0.0015,Internal,45657
5604,Joint Life,85,Male,,83,Female,,0.464900021,0.060516359,182814.52,38826,0.0015,Internal,45657
5605,Single,83,Male,,,,,0.492516336,0.060516359,105408.43,38860,0.0015,Internal,45657
5606,Single,83,Female,,,,,0.398793293,0.060516359,137629.11,38870,0.0015,Internal,45657
5607,Single,79,Male,,,,,0.133878242,0.060516359,23355.35,38873,0.0015,Internal,45657
5608,Joint Life,120,Male,42401,85,Female,,0.155936524,0.061572177,61049.24,38877,0.0015,Internal,45657
5609,Single,81,Female,,,,,0.435181941,0.060516359,60996.9,38888,0.0015,Internal,45657
5610,Single,83,Female,,,,,0.402714141,0.061572177,151711.12,38903,0.0015,Internal,45657
5611,Single,85,Male,,,,,0.473021188,0.063686704,87454.67,38903,0.0015,Internal,45657
5612,Joint Life,93,Male,,87,Female,,0.470664081,0.060516359,578510.55,38910,0.0015,Internal,45657
5613,Single,88,Female,,,,,0.562248381,0.063686704,203834.96,38933,0.0015,Internal,45657
5614,Single,79,Female,,,,,0.416453281,0.060516359,43026.61,38966,0.0015,Internal,45657
5615,Joint Life,87,Male,,120,Female,45060,0.459976851,0.064338807,208491.83,38966,0.0015,Internal,45657
5616,Single,88,Female,,,,,0.632310499,0.066335292,185461.56,39008,0.0015,Internal,45657
5617,Joint Life,120,Male,45638,92,Female,,0.697723082,0.066335292,246252.47,39017,0.0015,Internal,45657
5618,Joint Life,86,Male,,83,Female,,0.310948444,0.067991983,87859.03,39036,0.0015,Internal,45657
5619,Single,85,Female,,,,,0.348143707,0.064745415,94051.67,39043,0.0015,Internal,45657
5620,Single,79,Male,,,,,0.415034919,0.063686704,117465.05,39065,0.0015,Internal,45657
5621,Joint Life,88,Male,,86,Female,,0.403405028,0.069055821,179535.83,39073,0.0015,Internal,45657
5622,Single,83,Female,,,,,0.52042539,0.066335292,111842.31,39087,0.0015,Internal,45657
5623,Joint Life,90,Male,,88,Female,,0.337459457,0.064745415,151372.73,39121,0.0015,Internal,45657
5624,Single,78,Female,,,,,0.465562842,0.064745415,126485.93,39133,0.0015,Internal,45657
5625,Single,86,Female,,,,,0.595946785,0.064745415,67559.92,39134,0.0015,Internal,45657
5626,Joint Life,82,Male,,84,Female,,0.553414742,0.070053472,214372.2,39169,0.0015,Internal,45657
5627,Joint Life,91,Female,,94,Male,,0.709129917,0.070053472,322115.31,39174,0.0015,Internal,45657
5628,Single,89,Female,,,,,0.690327229,0.070053472,271437.19,39184,0.0015,Internal,45657
5629,Joint Life,79,Male,,84,Female,,0.572944244,0.073249939,153244.09,39295,0.0015,Internal,45657
5630,Single,90,Female,,,,,0.481485284,0.060516359,96789.66,39450,0.0015,Internal,45657
5631,Single,92,Female,,,,,0.190138256,0.072290081,63433.55,38265,0.0015,Internal,45657
5632,Joint Life,87,Male,,86,Female,,0.494750304,0.072183479,167323.01,38266,0.0015,Internal,45657
5633,Single,80,Female,,,,,0.48310532,0.072183479,192012.64,38274,0.0015,Internal,45657
5634,Single,82,Female,,,,,0.443756097,0.072183479,139820.31,38279,0.0015,Internal,45657
5635,Single,87,Female,,,,,0.557915528,0.07186373,190035.08,38302,0.0015,Internal,45657
5636,Single,91,Female,,,,,0.532933471,0.073356638,211239.74,38303,0.0015,Internal,45657
5637,Single,81,Male,,,,,0.452582117,0.07111799,58314.33,38323,0.0015,Internal,45657
5638,Single,86,Female,,,,,0.586636602,0.075492671,68273.86,38331,0.0015,Internal,45657
5639,Joint Life,84,Male,,85,Female,,0.34069146,0.069643156,129006.97,38400,0.0015,Internal,45657
5640,Single,81,Male,,,,,0.468216861,0.073356638,229857.54,38408,0.0015,Internal,45657
5641,Single,87,Female,,,,,0.573602155,0.070053472,189157.49,38443,0.0015,Internal,45657
5642,Single,86,Female,,,,,0.55643425,0.073356638,121960.63,38450,0.0015,Internal,45657
5643,Single,80,Male,,,,,0.328497025,0.067927345,83144.05,38453,0.0015,Internal,45657
5644,Single,84,Female,,,,,0.46514651,0.070053472,124605.8,38454,0.0015,Internal,45657
5645,Single,93,Male,,,,,0.443140822,0.070053472,97578.06,38469,0.0015,Internal,45657
5646,Single,91,Female,,,,,0.022834059,0.067927345,5792.32,38483,0.0015,Internal,45657
5647,Single,81,Female,,,,,0.45481933,0.064745415,103121.81,38491,0.0015,Internal,45657
5648,Single,85,Female,,,,,0.21550196,0.067927345,93102.47,38511,0.0015,Internal,45657
5649,Joint Life,90,Male,,120,Female,45073,0.315574711,0.067927345,237762.42,38512,0.0015,Internal,45657
5650,Single,80,Female,,,,,0.459149202,0.069617992,114593.14,38520,0.0015,Internal,45657
5651,Single,85,Female,,,,,0.417149073,0.070053472,138040.3,38530,0.0015,Internal,45657
5652,Joint Life,92,Male,,91,Female,,0.554232375,0.070053472,266581.34,38532,0.0015,Internal,45657
5653,Joint Life,120,Male,43102,88,Female,,0.369645889,0.064321815,287016.64,38532,0.0015,Internal,45657
5654,Single,84,Female,,,,,0.433637374,0.070053472,77298.9,38553,0.0015,Internal,45657
5655,Joint Life,89,Male,,84,Female,,0.397737486,0.063686704,128922.86,38553,0.0015,Internal,45657
5656,Single,86,Female,,,,,0.28652883,0.064321815,73016.92,38559,0.0015,Internal,45657
5657,Single,80,Male,,,,,0.50303301,0.065805091,71265.86,38583,0.0015,Internal,45657
5658,Joint Life,84,Male,,91,Female,,0.083836382,0.061572177,30825.11,38587,0.0015,Internal,45657
5659,Joint Life,86,Male,,88,Female,,0.492114818,0.063884725,167131.78,38588,0.0015,Internal,45657
5660,Single,84,Female,,,,,0.494567277,0.064951453,215084.54,38611,0.0015,Internal,45657
5661,Joint Life,86,Male,,81,Female,,0.376267081,0.061572177,84280.3,38618,0.0015,Internal,45657
5662,Single,85,Male,,,,,0.407387556,0.061572177,87640.1,38629,0.0015,Internal,45657
5663,Joint Life,83,Male,,120,Female,44945,0.438007861,0.061572177,89279.58,38642,0.0015,Internal,45657
5664,Single,89,Female,,,,,0.440808881,0.064321815,168442.57,38645,0.0015,Internal,45657
5665,Single,94,Female,,,,,0.530583417,0.061572177,159664.26,38651,0.0015,Internal,45657
5666,Single,88,Female,,,,,0.420885852,0.061572177,112179.12,38652,0.0015,Internal,45657
5667,Joint Life,88,Male,,82,Female,,0.548614739,0.062980824,259815.44,38672,0.0015,Internal,45657
5668,Single,85,Female,,,,,0.235941194,0.061572177,64516.85,38678,0.0015,Internal,45657
5669,Single,87,Male,,,,,0.504768788,0.064363322,70129.31,38680,0.0015,Internal,45657
5670,Joint Life,120,Male,42099,88,Female,,0.495300747,0.061572177,264605.65,38681,0.0015,Internal,45657
5671,Joint Life,120,Male,42853,84,Female,,0.340655438,0.061572177,49499.66,38686,0.0015,Internal,45657
5672,Single,85,Male,,,,,0.188797791,0.060516359,81341.13,38695,0.0015,Internal,45657
5673,Single,79,Female,,,,,0.383466067,0.060516359,47804.31,38734,0.0015,Internal,45657
5674,Single,95,Female,,,,,0.432591495,0.060516359,185258.66,38741,0.0015,Internal,45657
5675,Joint Life,96,Male,,85,Female,,0.216937951,0.060516359,123796.04,38762,0.0015,Internal,45657
5676,Single,98,Female,,,,,0.222254727,0.067927345,55242.52,38765,0.0015,Internal,45657
5677,Single,83,Male,,,,,0.224383498,0.060516359,47476.3,38765,0.0015,Internal,45657
5678,Single,81,Male,,,,,0.397356322,0.060516359,55966.77,38796,0.0015,Internal,45657
5679,Single,84,Female,,,,,0.47190518,0.060516359,85108.41,38798,0.0015,Internal,45657
5680,Single,87,Female,,,,,0.442316262,0.060516359,50127.9,38813,0.0015,Internal,45657
5681,Single,89,Male,,,,,0.371877462,0.060516359,106003.86,38814,0.0015,Internal,45657
5682,Single,93,Female,,,,,0.586536522,0.060516359,137018.97,38856,0.0015,Internal,45657
5683,Joint Life,87,Male,,84,Female,,0.41560586,0.060516359,104595.44,38862,0.0015,Internal,45657
5684,Joint Life,120,Male,45433,84,Female,,0.400633846,0.060516359,106656.9,38863,0.0015,Internal,45657
5685,Single,88,Female,,,,,0.389804779,0.061572177,91565.28,38870,0.0015,Internal,45657
5686,Single,92,Female,,,,,0.460372085,0.060516359,130974.4,40912,0.0015,Internal,45657
5687,Single,90,Male,,,,,0.215998418,0.061572177,77046.7,38877,0.0015,Internal,45657
